gameid,league,split,game,patch,PlayerID,side,position,player,TeamID,ChampionID,Kills,Deaths,Assists,DoubleKills,TripleKills,QuadraKills,PentaKills,firstblood,FirstBloodKill,FirstBloodAssist,FirstBloodVictim,DamageToChampions,WardsPlaced,WardsKilled,ControlWardsBought,VisionScore,TotalGold,EarnedGold,GoldSpent,total cs,MinionKills,monsterkills,FriendlyMonstersKilled,EnemyMonstersKilled,GoldAtTen,XpAtTen,CsAtTen,GoldAtFifteen,XpAtFifteen,CsAtFifteen
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,72.0,Blue,4.0,Hauntzer,8,71.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14427.0,14.0,3.0,5.0,35.0,9738,5866,9675.0,253.0,253.0,0.0,0.0,0.0,3024.0,4039.0,76.0,4645.0,6604.0,123.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,73.0,Blue,5.0,Closer,8,63.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.0,10.0,5.0,6.0,25.0,8481,4609,8375.0,158.0,22.0,136.0,105.0,0.0,3055.0,3001.0,51.0,4365.0,4342.0,72.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,74.0,Blue,3.0,Goldenglue,8,147.0,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10251.0,15.0,4.0,7.0,34.0,9864,5992,9885.0,242.0,226.0,16.0,12.0,0.0,3340.0,4883.0,89.0,4843.0,6821.0,123.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,75.0,Blue,1.0,FBI,8,127.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10275.0,11.0,8.0,3.0,28.0,9790,5918,8975.0,239.0,239.0,0.0,0.0,0.0,2836.0,2613.0,69.0,4726.0,4697.0,119.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,76.0,Blue,2.0,Huhi,8,114.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.0,46.0,8.0,18.0,77.0,6202,2330,5650.0,32.0,32.0,0.0,0.0,0.0,2034.0,2288.0,13.0,3478.0,3435.0,22.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,102.0,Red,4.0,Solo,5,1.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10165.0,14.0,4.0,6.0,34.0,11640,7768,9975.0,291.0,271.0,20.0,4.0,0.0,3148.0,4591.0,83.0,5105.0,7791.0,147.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,32.0,Red,5.0,Santorin,5,86.0,5,2,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8247.0,8.0,5.0,9.0,33.0,10788,6916,8900.0,150.0,11.0,139.0,95.0,17.0,3140.0,2967.0,50.0,4838.0,4997.0,73.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,33.0,Red,3.0,PowerOfEvil,5,53.0,5,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16953.0,12.0,5.0,4.0,24.0,14343,10471,11800.0,301.0,266.0,35.0,24.0,9.0,3152.0,4713.0,82.0,5492.0,7504.0,131.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,34.0,Red,1.0,WildTurtle,5,50.0,4,0,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10599.0,10.0,11.0,4.0,32.0,13942,10070,10450.0,307.0,280.0,27.0,18.0,0.0,3853.0,3318.0,87.0,5494.0,5791.0,138.0
ESPORTSTMNT05/1430518,LCS,2020-1,2,10.06,35.0,Red,2.0,IgNar,5,13.0,1,1,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5369.0,37.0,11.0,15.0,75.0,7287,3415,6225.0,31.0,31.0,0.0,0.0,0.0,2269.0,2358.0,11.0,3169.0,3353.0,17.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,102.0,Blue,4.0,Solo,5,33.0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18640.0,16.0,7.0,3.0,38.0,17567,12526,16858.0,390.0,349.0,41.0,18.0,5.0,3463.0,4944.0,92.0,5889.0,7999.0,153.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,32.0,Blue,5.0,Santorin,5,86.0,5,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11886.0,10.0,16.0,9.0,52.0,14458,9417,13150.0,241.0,27.0,214.0,129.0,42.0,3392.0,3378.0,63.0,4851.0,5102.0,97.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,33.0,Blue,3.0,PowerOfEvil,5,62.0,6,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30978.0,15.0,11.0,5.0,48.0,18156,13115,16250.0,368.0,332.0,36.0,12.0,20.0,3292.0,4566.0,86.0,5459.0,7446.0,145.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,34.0,Blue,1.0,WildTurtle,5,113.0,3,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22437.0,10.0,10.0,3.0,29.0,16735,11694,15100.0,382.0,356.0,26.0,10.0,0.0,3500.0,3812.0,85.0,5228.0,6071.0,136.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,35.0,Blue,2.0,IgNar,5,88.0,3,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428.0,136.0,44.0,17.0,231.0,11921,6880,11075.0,74.0,70.0,4.0,0.0,0.0,2199.0,2523.0,12.0,3203.0,3707.0,22.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,72.0,Red,4.0,Hauntzer,8,1.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13204.0,24.0,10.0,10.0,38.0,15367,10326,15200.0,368.0,341.0,27.0,19.0,0.0,3220.0,5005.0,83.0,5489.0,8213.0,148.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,73.0,Red,5.0,Closer,8,83.0,2,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5000.0,10.0,21.0,8.0,50.0,11408,6367,10950.0,215.0,73.0,142.0,99.0,8.0,3365.0,3322.0,68.0,5038.0,5236.0,106.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,74.0,Red,3.0,Goldenglue,8,112.0,1,5,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14488.0,16.0,15.0,10.0,46.0,12917,7876,12900.0,287.0,279.0,8.0,5.0,0.0,2983.0,4345.0,73.0,4625.0,6718.0,115.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,75.0,Red,1.0,FBI,8,127.0,2,4,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12729.0,17.0,17.0,6.0,38.0,14575,9534,13750.0,348.0,340.0,8.0,8.0,0.0,3761.0,3859.0,86.0,5907.0,6380.0,138.0
ESPORTSTMNT05/1430523,LCS,2020-1,3,10.06,76.0,Red,2.0,Huhi,8,15.0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4378.0,78.0,27.0,28.0,105.0,7529,2488,7350.0,51.0,51.0,0.0,0.0,0.0,2220.0,2255.0,15.0,3215.0,3472.0,25.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,11.0,Blue,4.0,Ssumday,3,85.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13224.0,14.0,4.0,3.0,25.0,10185,5791,10325.0,234.0,224.0,10.0,7.0,0.0,2796.0,4042.0,64.0,4299.0,6753.0,111.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,12.0,Blue,5.0,Meteos,3,44.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5165.0,9.0,20.0,8.0,59.0,8581,4187,8450.0,142.0,24.0,118.0,86.0,9.0,2811.0,2685.0,40.0,4279.0,4647.0,72.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,13.0,Blue,3.0,Ryoma,3,84.0,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13642.0,13.0,8.0,8.0,36.0,11491,7097,11460.0,282.0,259.0,23.0,23.0,0.0,3219.0,4444.0,78.0,5033.0,7111.0,135.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,14.0,Blue,1.0,Cody Sun,3,73.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13100.0,13.0,9.0,4.0,31.0,12705,8311,12800.0,350.0,320.0,30.0,26.0,0.0,3252.0,3146.0,87.0,5336.0,5773.0,152.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,15.0,Blue,2.0,Stunt,3,78.0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.0,48.0,10.0,11.0,80.0,6396,2002,6425.0,31.0,31.0,0.0,0.0,0.0,2167.0,2792.0,16.0,3034.0,3728.0,21.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,92.0,Red,4.0,Broken Blade,10,1.0,6,1,2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18161.0,16.0,5.0,9.0,32.0,13878,9484,13225.0,263.0,239.0,24.0,11.0,9.0,3516.0,4330.0,66.0,5624.0,7125.0,117.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,93.0,Red,5.0,Dardoch,10,36.0,0,3,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8976.0,13.0,10.0,13.0,47.0,9783,5389,8875.0,142.0,21.0,121.0,75.0,12.0,2858.0,3089.0,44.0,4422.0,4575.0,71.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,94.0,Red,3.0,Bjergsen,10,20.0,5,0,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19357.0,17.0,7.0,6.0,37.0,15414,11020,14783.0,328.0,285.0,43.0,22.0,9.0,3859.0,4766.0,77.0,5779.0,7659.0,135.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,95.0,Red,1.0,Kobbe,10,127.0,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12712.0,15.0,19.0,6.0,59.0,14271,9877,12750.0,344.0,328.0,16.0,8.0,0.0,3467.0,3440.0,94.0,6003.0,6247.0,160.0
ESPORTSTMNT05/1440594,LCS,2020-1,1,10.06,96.0,Red,2.0,Biofrost,10,114.0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3548.0,47.0,8.0,12.0,78.0,7980,3586,7400.0,36.0,32.0,4.0,0.0,0.0,2196.0,2693.0,16.0,3892.0,4024.0,23.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,11.0,Blue,4.0,Ssumday,3,85.0,2,4,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11872.0,15.0,3.0,6.0,45.0,11698,7359,10650.0,238.0,229.0,9.0,5.0,0.0,3371.0,4450.0,77.0,4919.0,7088.0,117.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,12.0,Blue,5.0,Meteos,3,44.0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.0,11.0,11.0,10.0,49.0,10206,5867,9000.0,140.0,21.0,119.0,64.0,17.0,2634.0,2515.0,42.0,4335.0,4091.0,64.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,13.0,Blue,3.0,Ryoma,3,84.0,12,2,4,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25584.0,12.0,5.0,8.0,34.0,16437,12098,16550.0,320.0,273.0,47.0,25.0,14.0,3757.0,4981.0,101.0,6837.0,8220.0,152.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,14.0,Blue,1.0,Cody Sun,3,73.0,1,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11131.0,12.0,5.0,7.0,35.0,14008,9669,13625.0,291.0,255.0,36.0,23.0,0.0,3235.0,3109.0,86.0,5469.0,5813.0,129.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,15.0,Blue,2.0,Stunt,3,78.0,1,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6383.0,50.0,12.0,16.0,82.0,8044,3705,7150.0,33.0,33.0,0.0,0.0,0.0,2044.0,2662.0,15.0,3444.0,3534.0,19.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,92.0,Red,4.0,Broken Blade,10,1.0,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8874.0,19.0,7.0,9.0,41.0,10626,6287,10175.0,218.0,203.0,15.0,1.0,6.0,3377.0,4745.0,71.0,5331.0,7087.0,111.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,93.0,Red,5.0,Dardoch,10,36.0,2,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11655.0,10.0,10.0,11.0,44.0,9025,4686,8475.0,156.0,18.0,138.0,105.0,11.0,3278.0,2782.0,49.0,4749.0,4869.0,79.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,94.0,Red,3.0,Bjergsen,10,20.0,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21174.0,16.0,8.0,5.0,39.0,14503,10164,13058.0,322.0,292.0,30.0,27.0,0.0,3754.0,5206.0,95.0,5783.0,7796.0,142.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,95.0,Red,1.0,Kobbe,10,127.0,4,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19930.0,10.0,15.0,4.0,43.0,13069,8730,11900.0,302.0,288.0,14.0,10.0,0.0,3468.0,3028.0,90.0,5752.0,5581.0,132.0
ESPORTSTMNT05/1440595,LCS,2020-1,2,10.06,96.0,Red,2.0,Biofrost,10,114.0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3279.0,48.0,5.0,15.0,85.0,6781,2442,5645.0,34.0,34.0,0.0,0.0,0.0,2224.0,2947.0,11.0,3188.0,3726.0,17.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,92.0,Blue,4.0,Broken Blade,10,86.0,4,2,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14891.0,20.0,6.0,7.0,44.0,14363,9285,13925.0,278.0,257.0,21.0,11.0,4.0,3096.0,3751.0,60.0,4863.0,6209.0,101.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,93.0,Blue,5.0,Dardoch,10,83.0,4,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11805.0,12.0,23.0,14.0,59.0,12073,6995,11575.0,192.0,41.0,151.0,74.0,32.0,3056.0,3310.0,70.0,5398.0,5311.0,95.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,94.0,Blue,3.0,Bjergsen,10,11.0,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13686.0,18.0,14.0,8.0,49.0,16498,11420,16410.0,383.0,335.0,48.0,36.0,8.0,3491.0,5004.0,98.0,5665.0,7903.0,152.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,95.0,Blue,1.0,Kobbe,10,50.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12404.0,11.0,16.0,6.0,41.0,14020,8942,13300.0,308.0,280.0,28.0,24.0,4.0,3236.0,2769.0,77.0,5310.0,4971.0,128.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,96.0,Blue,2.0,Biofrost,10,117.0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.0,59.0,20.0,18.0,114.0,8578,3500,7850.0,51.0,51.0,0.0,0.0,0.0,2058.0,2496.0,14.0,3273.0,3621.0,20.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,11.0,Red,4.0,Ssumday,3,101.0,2,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9433.0,18.0,11.0,5.0,42.0,14794,9716,12725.0,252.0,244.0,8.0,0.0,4.0,2992.0,3912.0,57.0,4498.0,6307.0,92.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,12.0,Red,5.0,Meteos,3,36.0,4,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11948.0,30.0,12.0,11.0,73.0,11288,6210,10275.0,141.0,19.0,122.0,82.0,5.0,2756.0,2714.0,49.0,4000.0,4331.0,74.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,13.0,Red,3.0,Ryoma,3,132.0,2,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27480.0,16.0,9.0,8.0,44.0,16452,11374,15350.0,351.0,314.0,37.0,17.0,12.0,3254.0,4566.0,87.0,5195.0,6966.0,138.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,14.0,Red,1.0,Cody Sun,3,73.0,9,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25352.0,18.0,9.0,8.0,55.0,18637,13559,17750.0,342.0,283.0,59.0,32.0,12.0,2628.0,2546.0,60.0,4299.0,4867.0,114.0
ESPORTSTMNT05/1440596,LCS,2020-1,3,10.06,15.0,Red,2.0,Stunt,3,78.0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6537.0,68.0,10.0,18.0,107.0,9144,4066,8100.0,45.0,45.0,0.0,0.0,0.0,2230.0,2482.0,19.0,3203.0,3562.0,27.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,11.0,Blue,4.0,Ssumday,3,1.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.0,15.0,7.0,4.0,42.0,10199,5901,10000.0,249.0,231.0,18.0,13.0,0.0,2658.0,4535.0,62.0,4169.0,7260.0,109.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,12.0,Blue,5.0,Meteos,3,99.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5951.0,8.0,12.0,8.0,39.0,8579,4281,7850.0,162.0,26.0,136.0,93.0,4.0,2770.0,2612.0,49.0,4290.0,4594.0,82.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,13.0,Blue,3.0,Ryoma,3,84.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7732.0,15.0,9.0,10.0,38.0,11067,6769,10945.0,299.0,286.0,13.0,13.0,0.0,3125.0,4647.0,83.0,4790.0,7076.0,131.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,14.0,Blue,1.0,Cody Sun,3,73.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10773.0,17.0,6.0,9.0,39.0,12000,7702,11700.0,305.0,285.0,20.0,16.0,0.0,3171.0,3338.0,82.0,4832.0,5616.0,132.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,15.0,Blue,2.0,Stunt,3,78.0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495.0,53.0,10.0,10.0,81.0,6147,1849,5600.0,33.0,33.0,0.0,0.0,0.0,2066.0,2376.0,14.0,3194.0,3471.0,24.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,92.0,Red,4.0,Broken Blade,10,50.0,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15638.0,13.0,9.0,4.0,36.0,15563,11265,13350.0,343.0,307.0,36.0,14.0,14.0,3597.0,4739.0,89.0,6279.0,7584.0,145.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,93.0,Red,5.0,Dardoch,10,93.0,6,1,5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8680.0,12.0,13.0,11.0,56.0,12068,7770,10300.0,178.0,22.0,156.0,92.0,22.0,3215.0,2844.0,53.0,4960.0,4753.0,89.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,94.0,Red,3.0,Bjergsen,10,147.0,2,0,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19661.0,18.0,8.0,8.0,35.0,12883,8585,12000.0,291.0,257.0,34.0,16.0,18.0,3813.0,5156.0,103.0,5877.0,8004.0,160.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,95.0,Red,1.0,Kobbe,10,127.0,3,0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13682.0,14.0,7.0,6.0,31.0,14410,10112,12900.0,312.0,299.0,13.0,8.0,1.0,3614.0,3288.0,102.0,5985.0,5729.0,158.0
ESPORTSTMNT05/1440597,LCS,2020-1,4,10.06,96.0,Red,2.0,Biofrost,10,114.0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096.0,50.0,16.0,13.0,99.0,7946,3648,7025.0,38.0,38.0,0.0,0.0,0.0,2173.0,2694.0,12.0,3526.0,3826.0,23.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,11.0,Blue,4.0,Ssumday,3,101.0,4,2,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22731.0,23.0,10.0,10.0,54.0,16470,10841,15450.0,320.0,310.0,10.0,7.0,0.0,3324.0,4643.0,66.0,5247.0,7198.0,113.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,12.0,Blue,5.0,Meteos,3,99.0,5,2,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11718.0,13.0,17.0,12.0,65.0,13860,8231,13400.0,184.0,49.0,135.0,58.0,21.0,3650.0,3252.0,52.0,5318.0,4832.0,74.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,13.0,Blue,3.0,Ryoma,3,132.0,5,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28998.0,21.0,9.0,10.0,50.0,16206,10577,16812.0,322.0,273.0,49.0,36.0,8.0,3227.0,4553.0,85.0,5272.0,6594.0,122.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,14.0,Blue,1.0,Cody Sun,3,73.0,8,2,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43631.0,19.0,23.0,8.0,75.0,19511,13882,18450.0,362.0,289.0,73.0,54.0,15.0,3323.0,3244.0,70.0,4757.0,4471.0,87.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,15.0,Blue,2.0,Stunt,3,78.0,1,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8708.0,72.0,16.0,17.0,116.0,9810,4181,9175.0,37.0,37.0,0.0,0.0,0.0,2517.0,2341.0,13.0,3438.0,3372.0,16.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,92.0,Red,4.0,Broken Blade,10,33.0,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38698.0,21.0,8.0,11.0,46.0,17566,11937,17258.0,351.0,351.0,0.0,0.0,0.0,2811.0,4069.0,64.0,4282.0,6289.0,98.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,93.0,Red,5.0,Dardoch,10,44.0,3,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8492.0,14.0,21.0,16.0,66.0,11808,6179,11000.0,147.0,26.0,121.0,80.0,13.0,3073.0,2870.0,54.0,4240.0,4173.0,74.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,94.0,Red,3.0,Bjergsen,10,147.0,5,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48437.0,19.0,12.0,8.0,54.0,15852,10223,14100.0,312.0,290.0,22.0,18.0,0.0,3384.0,4767.0,94.0,5276.0,7444.0,143.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,95.0,Red,1.0,Kobbe,10,137.0,4,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37986.0,14.0,16.0,5.0,56.0,18656,13027,17375.0,410.0,345.0,65.0,42.0,0.0,4314.0,3452.0,97.0,6655.0,6068.0,149.0
ESPORTSTMNT05/1440598,LCS,2020-1,5,10.06,96.0,Red,2.0,Biofrost,10,91.0,1,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6171.0,77.0,22.0,25.0,149.0,9438,3809,8575.0,43.0,43.0,0.0,0.0,0.0,2663.0,2570.0,12.0,3684.0,3380.0,20.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,68.0,Blue,4.0,Lourlo,14,101.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.0,14.0,6.0,6.0,32.0,9357,5340,9100.0,192.0,186.0,6.0,3.0,0.0,3411.0,4069.0,72.0,4919.0,6026.0,112.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,64.0,Blue,5.0,Grig,14,36.0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5268.0,17.0,5.0,10.0,39.0,8357,4340,8100.0,167.0,18.0,149.0,103.0,17.0,3118.0,3309.0,65.0,4609.0,5137.0,100.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,69.0,Blue,3.0,Damonte,14,140.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3293.0,15.0,7.0,5.0,38.0,11573,7556,10950.0,280.0,261.0,19.0,15.0,0.0,2922.0,3922.0,70.0,4696.0,6776.0,122.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,70.0,Blue,1.0,Fenix,14,127.0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10414.0,10.0,11.0,3.0,25.0,9494,5477,9200.0,231.0,228.0,3.0,2.0,0.0,2828.0,2294.0,61.0,4665.0,4408.0,117.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,71.0,Blue,2.0,Olleh,14,15.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4053.0,41.0,4.0,11.0,68.0,6265,2248,6225.0,34.0,34.0,0.0,0.0,0.0,2198.0,2876.0,15.0,3319.0,4306.0,21.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,26.0,Red,4.0,Brandini,17,85.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6774.0,15.0,3.0,5.0,31.0,10728,6711,8895.0,217.0,207.0,10.0,9.0,0.0,3006.0,4027.0,63.0,4760.0,6255.0,110.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,27.0,Red,5.0,AnDa,17,44.0,2,1,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5657.0,15.0,14.0,14.0,53.0,10747,6730,10750.0,179.0,22.0,157.0,77.0,32.0,3370.0,2999.0,54.0,5334.0,5493.0,95.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,28.0,Red,3.0,Giyuu,17,147.0,3,0,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17576.0,13.0,11.0,4.0,43.0,12734,8717,10650.0,264.0,244.0,20.0,8.0,4.0,3366.0,4694.0,88.0,5194.0,6847.0,135.0
ESPORTSTMNT05/1430617,LCS.A,2020-1,1,10.06,29.0,Red,1.0,Deftly,17,73.0,6,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11410.0,10.0,11.0,6.0,33.0,15918,11901,13050.0,315.0,279.0,36.0,23.0,4.0,4055.0,3461.0,84.0,7575.0,6383.0,142.0
